,public_client_id,butyrate,propionate
140,01047962,28.00745302681467,11.252175335558611
141,01048300,10.34497561514095,7.54624684409268
142,01048426,13.825405623310871,4.41135503760793
143,01048590,25.6116875737826,7.969266798520737
144,01048768,12.334140561581044,7.416407263234662
145,01048947,10.550702230042186,4.923720139682444
146,01049046,10.071281447757856,3.877771470857285
147,01049187,14.348596622566353,10.731154101084618
148,01049319,13.151622951428324,6.610712559947906
149,01049423,18.96413502199888,10.593715833358468
150,01049718,14.609939527647477,5.556617382024663
151,01049882,21.983795417703085,10.152168565713914
152,01050175,11.5552741455105,6.69169872428528
153,01050865,15.65530634511897,8.68123628137187
154,01051449,13.64227888704788,5.121914389634193
155,01051853,27.90839402549104,12.45644620059814
156,01052106,15.096162712584327,4.4701532875241305
157,01052215,20.48748359402021,8.287318169339944
158,01052933,27.62584129056816,9.954480795010742
159,01053273,4.2779927019326,0.2766831728087721
160,01053293,22.4340224170766,4.640357046475473
161,01053354,13.639802474652516,5.393886186484161
162,01053715,6.9771062348885895,2.1658415130663053
163,01054418,14.460196556468109,2.6849079172178385
164,01054574,17.372503149716756,4.505015958786804
165,01054605,14.228196065056183,2.9234202269214493
166,01054953,27.919088930084826,10.316052566372775
167,01055203,13.922399356146212,4.419208706356786
168,01056512,20.08773099648696,4.258061351975492
169,01057062,13.629776881237555,3.390269851321689
170,01057091,17.787944820798746,9.4620326673713
171,01057221,15.774746356930876,6.16346668335366
172,01057226,17.586845986682782,4.668323523354355
173,01057494,5.872911294134693,2.9630832322904364
174,01057525,25.14308985927336,3.801783459147449
175,01057853,16.733521928968408,3.892024401290299
176,01057897,7.446182847382405,0.4842639713680994
177,01058050,17.56876638964504,1.818605960299252
178,01058129,18.92708446639672,6.235557031877202
179,01058434,17.950180600440355,6.494824645762389
180,01059410,19.77566628364169,7.981726995596348
181,01059446,22.4211943418434,8.702169744780464
182,01060061,17.976828812595524,7.3145493560296835
183,01060252,18.784227693654483,6.35497697480051
184,01060924,22.34608714177305,6.268315447993617
185,01061070,30.163392208772592,12.282905855830789
186,01061685,15.980810764579402,6.663474226649535
187,01061949,12.46673334906763,6.5949913198593695
188,01061997,15.428060567309217,6.2775225487791655
189,01062548,15.879223184364848,5.533648113483162
190,01062832,8.27812589014652,2.474574490486458
191,01063155,19.189961745948946,7.1497048702664845
192,01063600,24.27080867734773,7.7143430270669855
193,01063758,13.338999801996833,5.5248249644703975
194,01063898,16.227043795443407,5.490826805334788
195,01064166,12.814656458356597,7.355476735008223
196,01064217,3.789528943491226,1.8351344766713789
197,01064890,13.683003227923002,5.087999967242397
198,01065324,14.350546722010955,0.4781954992621938
199,01065495,20.973474064709144,0.4011835038711303
200,01065558,23.46252801212889,7.081490889556878
201,01065944,3.120014593355965,1.7581087311780896
202,01066219,22.95426147398081,8.320722075678205
203,01066279,21.26427728435318,4.649181999831716
204,01066386,17.515694473689695,7.966390473735537
205,01066842,23.47015854673527,15.240522742856328
206,01067542,14.51014187045889,6.487763562681397
207,01068049,10.164108010217362,5.250390537769043
208,01068343,6.807631800059554,4.670811508531607
209,01068675,17.650278754252792,5.336197671989122
210,01068688,25.51297305331567,6.556418737452484
211,01069664,19.948364977656293,8.065050273875817
212,01070019,22.032557136492425,3.784718496803283
213,01070030,19.55860845258524,1.3351246702642303
214,01070121,19.7020309454958,7.096231231703786
215,01070356,4.373352481355462,1.3418760105428036
216,01070706,28.554943808868643,8.178693690013445
217,01071494,18.22578680958661,5.924259235906683
218,01072510,18.188920728850647,6.055118918702276
219,01072970,26.767067621541223,7.129473298298217
220,01073232,21.506194268322496,8.742144955200246
221,01073785,10.84333065282475,4.4767017384571215
222,01074178,8.85243901861719,1.9556605086191297
223,01074323,3.143627822338224,1.830797287298328
224,01074358,27.801002750422704,10.026484723124629
225,01074363,17.75132911254292,9.807974836425409
226,01074839,0.7456007702730157,0.1791998379379397
227,01074919,14.817548584755771,3.8581875555125817
228,01074934,33.67229559338147,3.828913009374214
229,01075170,8.453089581759915,4.15286105870059
230,01075262,19.68025350677412,5.95574690786367
231,01075315,21.78215603282249,9.307377321565705
232,01076550,9.756541998768531,3.681698358531047
233,01076617,18.678445028261944,7.493072082866603
234,01076849,18.56680523709587,5.405541604920038
235,01077268,9.866481393044694,0.6755543602617124
236,01077349,3.3360641306801524,1.1330458617699088
237,01077614,8.839257743753858,3.841112922526696
238,01077622,6.302463080321995,3.484397159818605
239,01078359,13.048449137448657,2.303444497918885
240,01078366,11.426990715417084,7.723568122241549
241,01078370,38.92347314309532,12.38908962563993
242,01080526,21.49592429511936,5.749632959767605
243,01080714,28.48996902287839,5.11401792131368
244,01081740,38.94604827325725,7.19191896790476
245,01081754,21.48212598300313,6.996538412707522
246,01082166,24.43646681974513,7.870948644718492
247,01082216,7.012205124200152,4.693084166789007
248,01082219,12.930762496267237,4.735916233105129
249,01082690,12.749838869423495,6.077534138156107
250,01083254,17.01849443011023,6.640318216688272
251,01083320,7.394915847832301,2.159322113042709
252,01083356,22.00014870009496,4.730681865086909
253,01083540,18.19576924922561,6.364796612908922
254,01083971,24.4141043280852,9.500039866077728
255,01084262,6.018364987068413,0.6775902475372327
256,01084397,17.02297290708942,6.382064399791031
257,01084760,17.40695218886487,7.543797843760602
258,01084779,27.519910931317582,8.550119607944133
259,01084848,16.03882551558408,5.35897303784163
260,01084936,20.037089154262937,7.752433646068749
261,01084981,15.804983519826784,4.578843160713226
262,01086028,10.345078128962978,5.563585946603209
263,01086260,6.947145637720525,3.3162563566918912
264,01086409,21.163794985624005,11.082148063926986
265,01086572,11.305588705932418,7.091907456791359
266,01086675,16.939191002524154,7.209212658619149
267,01087775,9.571599931853973,4.378490530405255
268,01088158,21.68947342654716,7.822290883952368
269,01089152,10.692223065158386,6.664299245111947
270,01089482,19.06219605062084,7.541632455719024
271,01089597,7.9213574196572765,4.712919590947705
272,01089730,1.3588815797090916,0.0550091398622493
273,01090306,16.291679369669243,4.558130377600496
274,01090312,8.25643140717121,4.424768090083733
275,01090566,11.854108146643371,4.864213060422582
276,01090699,3.39685742514018,1.7391511684984602
277,01090838,7.710969207707542,4.80473775657216
278,01090966,20.883346606340208,6.436704692757374
279,01090985,11.79318597239696,4.2680055939623776
280,01092042,8.338067120552559,1.5258714696491378
281,01092917,13.965927730000224,1.1696891173135742
282,01093067,8.288968891137051,6.616247847518743
283,01094475,4.869012873928305,2.433441171361408
284,01095263,11.298877226315422,4.867865258799636
285,01095550,18.50361210663916,4.207297895030698
286,01095708,17.15043833491695,5.4200609868738185
287,01095898,14.822755624898912,2.175011065107824
288,01096250,15.925181134679576,5.865827023361898
289,01096411,7.388951328392927,2.152884386846185
290,01096598,9.178428350619637,0.8237251331058895
291,01097118,5.642040853165373,4.279995589339483
292,01097466,21.129186905040005,6.333381364069264
293,01097616,5.28814043767515,2.311804675964563
294,01098111,28.670626139306044,8.26599619118004
295,01098166,15.125581739268837,6.158230836400268
296,01098301,13.342089129286345,6.449536592029858
297,01098690,30.790988026141072,6.307689402180785
298,01098708,11.445961085907648,1.834408125540602
299,01098954,24.762297924661933,7.194958027258281
300,01099670,12.53253460047804,7.24905135255849
301,01099707,17.756663021429027,6.077017368149626
302,01099807,14.470846122767442,5.907820487713854
303,01099846,11.2066512370255,6.044930960148692
304,01100090,17.340383197559373,8.13848026659187
305,01100093,11.521912072683712,5.34295597841989
306,01100345,21.34418911661339,1.7485751066185933
307,01100470,18.76444010891864,5.457521934357663
308,01100787,11.297094792402715,3.77357073402206
309,01100930,11.454658735782417,8.452061204758007
310,01101113,15.758169846378127,6.448645419976065
311,01101136,10.765625128617604,0.2042543775769575
312,01101580,11.941965162135295,6.4709491227453935
313,01101818,21.870504787866228,7.876180555088355
314,01103169,8.690011524439369,2.757685731762804
315,01103914,8.891127751386215,0.0
316,01104223,13.871811802622553,4.735739256746509
317,01104524,25.84435586481548,6.466453998614372
318,01104998,26.93556950519817,9.28823586389012
319,01105349,13.05261330100749,5.084603334280875
320,01106415,5.188298500448273,3.1153475165820748
321,01106660,19.2979657373524,7.375752685134374
322,01106734,9.758879665417718,1.9614780239706668
323,01107318,25.639419001527777,8.275123757402277
324,01107786,8.404314014741567,0.0009417577748445
325,01108278,18.55391782130901,4.086014862329399
326,01108626,12.97732693515699,3.727998835660256
327,01108803,12.6556464213605,4.898218437439592
328,01108982,12.22650337840116,4.735672905037485
329,01109152,8.648342252227028,4.760930333502583
330,01109311,7.888160391490628,2.87432211709188
331,01109676,14.44367725959406,2.7230436032398755
332,01110094,12.49683865164085,2.257132302327744
333,01110511,8.702438276293528,4.365119064182848
334,01110638,15.764881543567682,1.91760148084672
335,01110652,6.859179320559474,5.548951262340083
336,01110829,16.75091708357979,6.023734139251529
337,01110884,4.217749546949394,0.6585305476518644
338,01111390,5.947619353404722,0.2958444186165404
339,01111692,18.661023119601666,6.806539877437951
340,01112052,26.09711191913716,11.59193555715022
341,01112097,9.102302067154625,4.27631739558653
342,01112213,2.7328670999444675,0.5232790139162882
343,01112253,14.415446006507342,2.3132814072205745
344,01112378,21.020439700331075,7.145634261336153
345,01112759,15.105263454672516,0.4255702924878502
346,01112860,13.471189646829338,2.694028737075453
347,01113056,20.46964731179345,7.983837242281482
348,01114138,20.18390185896788,5.813153701222211
349,01114473,20.645267490434904,9.81697207806588
350,01114773,18.46321369805825,6.829116600814629
351,01115747,10.529600550617523,0.7833509356882025
352,01115754,16.020845505220016,6.722445693608005
353,01116419,22.562508909385475,8.700042790338287
354,01116698,17.044651199929127,5.411153366246463
355,01117506,16.844227982897348,5.841258885466274
356,01117613,10.88784278686747,5.442041604848616
357,01117654,35.45425081533597,7.450180118337876
358,01117666,19.928283196925697,12.977609428968304
359,01117807,23.009497984726988,8.047980026598038
360,01118050,14.38343850931829,7.898574984300537
361,01118407,12.997990188868776,6.476437095661924
362,01118473,6.045641459469573,1.1184669228580617
363,01118887,11.897600767688514,5.530286001531317
364,01118933,8.030162243290096,3.1551854094045515
365,01119219,1.5182367596194766,0.8270307066659744
366,01119799,15.113487479360783,6.045795516049576
367,01120282,9.295330866508666,7.347461241037217
368,01121094,3.1707707032765704,0.0955211173301465
369,01121281,19.02263001228176,6.685723453147867
370,01122946,12.301858187814108,4.821430517206882
371,01123138,23.079617568881066,9.292930852766354
372,01124029,5.959011266654106,1.9490393972693487
373,01124068,6.178099663591779,0.4128184906588632
374,01124438,22.515356840594816,4.53398849724714
375,01124557,17.016034016012092,6.32920537595646
376,01124927,3.040423355459273,0.9117058179438092
377,01125226,4.963974215446409,0.865817166793925
378,01125510,19.553026238412134,5.516876478102577
379,01125762,7.467763373297041,3.879199972699588
380,01125820,12.236263883936768,6.264624241923414
381,01126228,14.053254824560158,6.392200813706487
382,01126385,15.152924310655887,5.7234950391439465
383,01126611,17.51192331621892,8.502872755437517
384,01126906,9.95147432887185,2.424762762746368
385,01127076,7.90392687817804,3.5003048361071745
386,01127356,19.216758582508675,5.556127524723117
387,01127950,28.602248022141342,10.347089791022633
388,01128019,24.542073521647666,7.885100962002536
389,01128104,13.687814544673842,1.1691610181836647
390,01128604,7.855153295615539,0.254508400036549
391,01129252,21.68636340930464,8.181071071607061
392,01129287,11.571671174948408,5.489072276223212
393,01129657,10.898940627914415,4.858087290875067
394,01130217,18.537094328032826,6.816569035700142
395,01130475,15.975854625729196,6.789322984021192
396,01131525,14.374884348783745,7.032476934081137
397,01131755,21.18796729442797,6.592513166651719
398,01131862,15.206996237570314,4.431731211681214
399,01132228,36.39786980011566,13.301033994988142
400,01132314,23.066264647193623,8.601435739334693
401,01133020,11.83071308203678,3.799933697565234
402,01133175,11.290924166673022,6.197305039038343
403,01133190,13.257666392068822,9.772766824956312
404,01133216,11.533868131138329,7.490705558355714
405,01133488,21.758891697616978,8.31489892847304
406,01133979,25.058632011476192,6.624325948637612
407,01134186,18.25298949277356,4.927467525889585
408,01134467,17.24023518960468,6.947211652133175
409,01134564,7.858201336249233,1.63998630874372
410,01134627,26.8881927940876,11.297760642525374
411,01134852,9.170519336062087,3.363196162088512
412,01134952,5.257033948514282,2.830582446133837
413,01134972,21.229545165902348,5.04414324488665
414,01135099,14.154807236298744,7.617115267267149
415,01135208,36.445932288746754,2.42963002035416
416,01135229,7.524057192433837,1.5571249682280257
417,01135434,13.422865974801194,5.106269919320964
418,01135564,4.148563866978769,0.0
419,01136823,22.10153647481124,4.700627871370055
420,01137274,14.312713509344595,7.275106173688728
421,01137764,17.427878747752324,4.934262372476859
422,01138086,26.50796582918357,8.315774862871145
423,01138494,19.007483267147578,7.859161177833937
424,01139052,21.83673983155755,3.1645127754191704
425,01139462,20.61770330496254,7.913025686923105
426,01139586,16.41687996811569,6.739231167882907
427,01139724,19.46131771377529,7.4644322294520284
428,01139766,23.86071403207224,6.0092201471579685
429,01139799,24.894562142331257,9.3192903691409
430,01140117,8.693038302815356,2.897834101740427
431,01140554,28.675776311512685,4.407841704594232
432,01140660,12.996971065520242,5.6384962007841
433,01141322,8.85580632800109,4.134111126533787
434,01141335,24.794049309258707,9.511136185608985
435,01141375,20.456789131346863,6.985482489898882
436,01141632,10.440532262209135,5.1961558025255705
437,01141921,22.80385568883834,8.1274467041166
438,01142225,9.220578529001145,6.957557922633077
439,01142280,17.922914954215702,7.829329393433639
440,01142326,15.562510875540498,12.115798611248213
441,01142570,17.661242844455874,3.188758776040296
442,01142696,12.165304704996808,3.5621254250203283
443,01142874,19.42521354733974,8.457679801545043
444,01143086,32.776432483506554,10.99565676387988
445,01144986,24.24800374986536,4.374133087029598
446,01145585,15.145635723151193,8.308191483601643
447,01146033,5.250134149595978,3.0887584040162817
448,01146221,3.8021104598671327,2.2735961167359355
449,01146628,26.762339459593075,7.946390409666152
450,01146647,12.889134494934822,5.218416787975537
451,01147207,27.88200425969657,7.681647026133367
452,01147280,20.68949074234936,0.5204837714141943
453,01147647,14.956125877687011,5.011353895239024
454,01147722,7.624069824805275,3.3236504020712414
455,01147813,15.718411205804433,8.540922852856735
456,01147944,8.57331139161114,5.785425560335596
457,01148226,11.58967003883475,3.8420071003686815
458,01148342,28.27099486440102,8.256567906814983
459,01148790,12.576011915406434,4.468373419346773
460,01148826,17.89214281608722,5.905694319860743
461,01148961,24.85930740655665,7.109348798007438
462,01148964,6.758582431728763,2.525185381889868
463,01148984,16.55728268497043,5.426241081896242
464,01149460,19.56993242934416,8.030455529094194
465,01149874,25.093887795402747,3.157381926028737
466,01149887,12.317547643936951,6.622045187120865
467,01150088,11.264192388988354,6.866332309172587
468,01150133,15.498765303949368,2.196600795516526
469,01150256,19.0902902077124,4.763152843174377
470,01150534,24.031761441794984,7.225065487556321
471,01150634,15.44162936638482,4.060158624765244
472,01151166,15.769294549757406,4.699385676508026
473,01151377,19.81095859541061,5.853508146517459
474,01151514,0.8852415228408801,0.6068107414030544
475,01151826,7.926390065183366,3.0500912449708006
476,01151838,24.25781780278912,2.439084496283326
477,01152022,21.279394883191685,3.96334832579764
478,01152098,18.281800962158155,5.499815684369315
479,01152251,7.265364609387877,1.688157099624081
480,01152542,16.14364109714205,7.180230765491335
481,01153383,5.393496603846723,0.0
482,01154032,14.970114283573924,3.494881239421772
483,01154257,6.256463082124787,1.0973693349087428
484,01154691,9.878573673387471,8.277561388453462
485,01154821,19.02698500037061,6.180220368574482
486,01154856,28.663935218584665,6.784615032375691
487,01154995,11.28792971281009,6.307870847029419
488,01155163,32.195052996506234,4.745743166521727
489,01155266,15.213500238789187,2.567072507197235
490,01155523,12.296695043964606,3.977014866630008
491,01155774,17.861505564246986,5.474921621990039
492,01155996,22.88464810081941,7.7671016837193
493,01156139,9.587470982512816,0.5361904095569703
494,01156249,18.5907519771307,7.090217906294621
495,01156594,49.54839257487285,8.13520866057453
496,01156839,21.76701598010204,4.0581827052189166
497,01157044,17.257895828022917,3.370289080288816
498,01157208,4.5805983311588605,2.2559291334363727
499,01157462,18.851518319751904,1.3665280157983697
500,01157578,12.564953628387991,3.745939212485717
501,01157765,15.76113454108927,7.401494100291231
502,01158279,23.16665211918137,4.99488504707364
503,01159150,11.20722239830916,4.985575812298699
504,01159198,32.44165592902063,17.21505053944811
505,01159216,17.290898043165335,3.78991760490771
506,01159226,19.32922326014944,6.449291238210335
507,01159906,14.364975530389613,2.3072953270134087
508,01160571,18.62402491888776,5.580346404464788
509,01161402,17.38858347814082,6.977668497761961
510,01162014,12.4225257292442,7.780305840855664
511,01162879,21.69689807744566,7.593929687663321
512,01165498,13.644215120199496,5.295880435238118
513,01165590,21.74047708613755,4.002906682371182
514,01166579,7.466231438717708,3.6096936396808728
515,01166603,24.54013426382688,10.487606094351134
516,01167016,15.973224193882004,5.813151328412077
517,01167096,8.41225285257636,6.132008471183398
518,01167099,9.79070983369404,4.146434629300118
519,01167619,18.94616052951812,7.908890684293071
520,01167651,11.634067961111343,8.032592837685428
521,01167786,19.10370927248457,6.604222708909798
522,01167901,18.48514990948728,3.805502867084961
523,01168146,12.191689712851616,6.627757006889453
524,01168610,14.970866103081388,2.5768083918878952
525,01168878,10.079894800921153,1.4553861409725668
526,01168886,10.721745171171086,2.332609980110446
527,01168968,17.090026239779675,5.657418074453344
528,01169545,7.620687004504347,1.4572831630623864
529,01170012,9.50763956722325,4.535085161519635
530,01170158,13.60798125271581,5.27835221965622
531,01171221,12.139751541017905,8.207519679425337
532,01171818,8.660393095875706,4.427118490561894
533,01172696,16.97238500049436,8.71339077914794
534,01172809,11.536601976650788,7.621814913486109
535,01173174,11.965430526245544,3.410587138844116
536,01173245,19.857365732662764,3.483274409863757
537,01173930,18.225971505875496,8.082304519201193
538,01174400,17.117120258935365,7.395254844106754
539,01174518,15.781543800574656,4.176674592058463
540,01174804,11.341490186767174,5.98944659308891
541,01175269,7.227749280911194,4.53314108104066
542,01175411,22.655287374981427,8.370375626901048
543,01175699,17.83021175167675,5.140618939097486
544,01175855,3.834458152460241,2.418493544024115
545,01176280,3.713958048369976,1.914951251802524
546,01176553,5.296508382598814,2.729388605798172
547,01176588,14.22421971369864,8.885975198193739
548,01177122,9.496334356421524,1.978559619971199
549,01177180,14.583885259235114,5.519869132301365
550,01177854,10.573861440717474,2.182602340821481
551,01178015,5.028897026239412,2.928537909483404
552,01178071,20.36729355106465,7.432305889617724
553,01178677,20.68602880748312,8.8790633048466
554,01179584,15.588214655706468,6.149908566293579
555,01179608,15.535968232298776,6.230433391926965
556,01179898,6.611525288455331,1.7324985989331587
557,01179920,14.9505063038481,6.472758208087416
558,01180272,12.67302730476634,4.596195728455705
559,01180825,15.844768876453845,6.135553891883338
560,01181644,4.807228075715011,2.7111034070890567
561,01182274,21.925807177029338,2.287892460079836
562,01182288,16.379811503244856,7.745487422707045
563,01182576,24.443075204370032,7.466852909376831
564,01183340,19.661384034488403,7.221932958326639
565,01183722,27.3555540339316,9.144848628890209
566,01183855,25.31894246236795,5.432698314613404
567,01184006,18.499500017730824,7.396665834520351
568,01184674,10.896579756896497,5.099985203843516
569,01186158,15.954207638260574,9.181589489737894
570,01186457,18.18103154646981,7.617818122631471
571,01186567,27.278829288582543,8.373873415340906
572,01186997,6.654890553235816,4.617888005857441
573,01187657,7.459239815889575,0.3546906653562239
574,01187808,12.842612763450978,8.665407050980606
575,01187858,17.199487099577116,5.639683756742389
576,01188590,19.73847244082005,6.074715924533164
577,01189255,23.216435558409163,7.018943258789346
578,01189640,9.229790013627802,3.874380386942602
579,01189651,26.62893692217272,7.842010859273624
580,01190762,16.509056744723996,5.734313203599855
581,01191062,20.87599420992987,8.342290140318001
582,01191170,1.903509940968656,0.1569450522961562
583,01191451,5.928361542461982,1.3735797504223963
584,01192068,16.39951925972879,4.94730463914866
585,01192106,15.671550951775217,1.5381054619556165
586,01192338,5.486118750525521,4.538355169368921
587,01192392,22.55601312278144,8.786824742749765
588,01192442,23.010344853511,7.0328742809188505
589,01193250,21.27331502167662,7.926113165229997
590,01193358,13.222237569459404,5.001733529759843
591,01193936,12.587615562397383,5.455618683495075
592,01194014,19.95818269769776,7.160545715198484
593,01194190,7.567206893055098,1.8582822069416345
594,01194198,8.298812431656662,0.1059649103295094
595,01194433,28.527346779854344,8.072086934982424
596,01194484,18.61767888677005,6.838001975023393
597,01194558,18.25695121946419,8.270207009156476
598,01195713,16.982452790205766,1.0378765976777238
599,01195760,1.9002996841017328,0.3868598279006029
600,01196562,17.874806235158648,13.049391548041283
601,01196574,12.257143441212104,3.1087221411203103
602,01196748,17.65672219045686,9.540423592170132
603,01197268,3.8882914992277726,1.2624158556821308
604,01197269,18.240205675219844,5.779053009178283
605,01197529,20.814350299024724,7.750704801928582
606,01197738,25.07376186735187,7.039865217159936
607,01197763,16.927252586841057,2.516963006626656
608,01198368,17.67888059148503,8.690687339523754
609,01198460,21.59324457223198,6.76205419797104
610,01198512,26.5377484910242,8.216023539865411
611,01198770,16.36544362180615,4.853795569011336
612,01198896,3.6641871299838846,1.5803464247069134
613,01199581,20.67429388307116,5.194652065626763
614,01199949,13.641480495796673,6.20303782193032
615,01200234,14.980853704009943,4.923777622440797
616,01200283,21.4369113034328,8.802938040566847
617,01200286,31.1244596213922,7.179501302513556
618,01200442,20.35565030113802,3.342967559437665
619,01200724,2.925221843837028,1.027990770032604
620,01200802,32.748323780660456,8.039338943865722
621,01200846,8.009456430475717,2.033306144671994
622,01201199,14.853239539759414,5.602172966419732
623,01201277,16.222758767865255,6.6139642268627625
624,01202147,12.321160404204027,3.846878183029789
625,01202481,19.80949487820914,6.469347245393688
626,01202486,20.11371591779222,6.227761026699195
627,01202606,27.14857687602657,10.448671744027028
